tweet,sentimen
['ite'],Netral
"['sapanya', 'ponari', 'woooow', 'statement', 'emejing', 'debut', 'menghiasi', 'kalu', 'baca']",Positif
"['takut', 'banget', 'luat', 'cowo', 'komentarin', 'gila', 'cewek', 'dijadiin', 'objek', 'sex', 'doang', 'berkedok', 'nikah', 'allah', 'jauhin']",Negatif
"['saunter', 'bangga', 'thankful', 'echa', 'temanteman', 'konsisten', 'advokasi']",Positif
"['merinding', 'korban', 'perlindungan', 'keadilan', 'pemulihan', 'suarakan', 'biar', 'paham', 'umur', 'perjuangan']",Netral
"['departemen', 'kriminologi', 'unit', 'kajian', 'genderamp', 'seksualitas', 'fisip', 'ui', 'kawal', 'silahkan', 'bergabung', 'temanteman']",Negatif
"['bab', 'memuat', 'pasal', 'mencantumkan', 'sembilan', 'jenis', 'kekerasan', 'seksual']",Negatif
"['ditanamkan', 'benak', 'wni', 'perempuan', 'hak', 'andil', 'mengatur', 'badannya']",Positif
"['disahkan', 'hadir', 'mendukung']",Positif
"['kirim', 'titit', 'sembarangan', 'penerima', 'pidana']",Netral
"['menyambut', 'tips', 'tersangkut']",Positif
"['setuju', 'aneh', 'banget', 'claim', 'hadiah', 'terminologi', 'hadiah', 'seolaholah', 'berjuang', 'relevansinya', 'hak', 'fundamental', 'lagipula', 'emang', 'tupoksi', 'lembaga', 'legislatif']",Negatif
"['laki', 'gini', 'perempuan', 'mengganggu', 'euphoria', 'klen']",Netral
"['rekrutmen', 'bumn', 'dibuka', 'cek', 'persyaratannya', 'buruan', 'siapkan', 'berkas', 'pendaftaran', 'dibuka', 'bmun', 'ri', 'polaroid', 'love', 'percy', 'jackson']",Positif
"['korban', 'penyelesaian', 'hukum', 'tindakan', 'diatur', 'kekerasan', 'marwan']",Positif
"['slmt', 'debut']",Netral
"['syukurlah', 'mnjdi', 'jnis', 'btina', 'bgituan', 'bebas', 'berkeliaran', 'mengumbar', 'apapun', 'memicu', 'tongkat', 'kuasanya']",Negatif
"['mengesahkan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['januari', 'presiden', 'percepatan', 'pembahasan', 'april', 'resmi', 'disahkan']",Positif
"['apresiasi', 'pengesahan', 'ketum', 'gmki', 'pengawalan', 'implementasi', 'utama']",Positif
"['remi', 'disahkan', 'negara', 'lindungi', 'anak', 'perempuan', 'tindak', 'kekerasan']",Netral
"['relawan', 'ri', 'melaksanakan', 'giat', 'ramadhan', 'membagikan', 'sembilan', 'bahan', 'pokok', 'warga', 'door', 'door', 'rumah', 'rumah', 'wilayah', 'provinsi', 'jawa', 'timur', 'disahkan']",Positif
"['tuntutan', 'politisi', 'ri', 'bertekad', 'pidato', 'mahir', 'laksana', 'kakek', 'ibunya', 'disahkan']",Positif
"['menjabat', 'ri', 'karier', 'politiknya', 'menanjak', 'seiring', 'nama', 'keluarga', 'nama', 'pdi', 'perjuangan', 'partai', 'politik', 'penguasa', 'pemerintahan', 'disahkan']",Positif
"['anak', 'pdi', 'perjuangan', 'megawati', 'sukarnoputri', 'cucu', 'presiden', 'indonesia', 'soekarno', 'disahkan']",Positif
"['nama', 'asing', 'kancah', 'perpolitikan', 'indonesia', 'disahkan']",Positif
"['demokrasi', 'tercoreng', 'tindakan', 'oknumoknum', 'memanfaatkan', 'momen', 'aksi', 'demo', 'tujuan', 'disahkan']",Positif
"['hak', 'kebebasan', 'berpendapat', 'sesuai', 'ketentuan', 'disahkan']",Positif
"['jenis', 'tindak', 'pidana', 'kekerasan', 'seksual', 'diatur']",Netral
"['pelaku', 'provokasi', 'menyebabkan', 'bentrokan', 'diproses', 'sesuai', 'hukum', 'berlaku', 'disahkan']",Positif
"['tindakan', 'dibiarkan', 'menodai', 'niat', 'adikadik', 'mahasiswa', 'menyalurkan', 'aspirasi', 'damai', 'disahkan']",Positif
"['menyesalkan', 'kericuhan', 'mahasiswa', 'massa', 'elemen', 'disahkan']",Negatif
"['hukum', 'dikangkangi', 'pelaku', 'kekerasan', 'disahkan']",Positif
"['pks', 'menolak', 'pks', 'terima', 'kasih', 'negara', 'perlindungan', 'perempuan', 'anak']",Negatif
['disahkan'],Positif
"['laptop', 'huawei', 'terbaru', 'kalah', 'mason', 'mount', 'innalilahi', 'shanks', 'komnas', 'ham']",Netral
"['harapan', 'perlindungan', 'korban', 'kekerasan', 'seksual']",Netral
"['kementerian', 'kajian', 'aksi', 'strategi', 'badan', 'eksekutif', 'mahasiswa', 'fakultas', 'peternakan', 'universitas', 'brawijaya']",Positif
"['selamat', 'disahkannya', 'dinamika', 'perjalanan', 'pks', 'ri', 'mengesahkan', 'rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['viral', 'coiiii', 'aspirasinya', 'terwakili', 'sahkannya', 'pemerintah', 'tuding', 'rakyat', 'pelaku']",Netral
"['jenis', 'kekerasan', 'seksual', 'diatur', 'pasal', 'dibagi', 'kelompok', 'pasal', 'ayat', 'tercatat', 'sembilan', 'jenis', 'kekerasan', 'seksual', 'pengaturan', 'sanksi', 'pidana', 'diatur']",Negatif
"['taat', 'suami', 'penuh', 'kesadaran', 'makan', 'pahalanya', 'seimbang', 'pahala', 'perang', 'membela', 'agama', 'allah', 'miko', 'bang', 'polaroid', 'love', 'innalillahi', 'kalah', 'ragil', 'shanks']",Netral
"['kemarin', 'ketinggalan', 'riuh', 'bahagia', 'pengesahan', 'makasi', 'mbak', 'utasnya', 'komprehensif']",Positif
"['allah', 'berfirman', 'mencipta', 'manusia', 'beribadah', 'kepadaku', 'qs', 'azzariyat', 'lukaku']",Positif
"['bicaralah', 'katakatamu', 'indah', 'diam', 'miko', 'bang', 'polaroid', 'love', 'innalillahi', 'kalah', 'ragil', 'shanks']",Negatif
"['id', 'id', 'tolong', 'isi']",Negatif
"['mukmin', 'sempurna', 'imannya', 'akhlaknya', 'miko', 'bang', 'polaroid', 'love', 'innalillahi', 'kalah', 'ragil', 'shanks']",Negatif
"['teman', 'cowo', 'questioning', 'curiga', 'poin', 'keterangan', 'korban', 'alat', 'bukti', 'disertakan', 'bukti', 'menurutnya', 'pasal', 'karet', 'now', 'watching', 'mencak', 'mikir', 'betapa', 'hidupnya', 'berprivilej', 'mikir', 'kaya']",Negatif
"['disahkannya', 'dprri', 'kejahatan', 'sexual', 'wanita', 'anak', 'terlindungidan', 'harapkan', 'apabla', 'kjhatan', 'sexual', 'lakukan', 'aparat', 'hrsnya', 'penambahan', 'pasal', 'plus', 'kebiri', 'hatur', 'nuhun', 'dprrijg', 'ri']",Negatif
"['puasa', 'twitter', 'baca', 'berita', 'bikin', 'lega', 'disahkan']",Negatif
"['pengesahan', 'momentum', 'polri', 'kembangkan', 'direktorat', 'ppa']",Positif
"['coba', 'buka', 'kunci', 'laci', 'sidik', 'jari', 'kadonio', 'kunci', 'kabinet', 'elektronik', 'sidik', 'jari', 'link', 'shanks', 'liverpool', 'temui', 'pendemo']",Negatif
"['penantian', 'disahkan', 'senang', 'bergembira', 'pks', 'menolak', 'kebijakan', 'keluarkan', 'pemerintah']",Netral
"['disahkan', 'pemerintah', 'susun', 'aturan', 'pelaksanaan', 'teknisnya']",Negatif
"['sah', 'bgtu', 'hm']",Netral
"['diimplementasikan', 'instrumen', 'hukum', 'kuat', 'komprehensif', 'pencegahan', 'pengaturan', 'sanksi', 'hukum', 'pelaku', 'kekerasan', 'seksual', 'ri', 'mendorong', 'pemerintah', 'menyusun', 'aturan', 'turunannya']",Negatif
['terzolimi'],Netral
"['menjerat', 'penjahat', 'kelamin', 'berkedok', 'agama', 'fekaes', 'nolak']",Negatif
"['tanpapks', 'ikutan', 'namanya', 'barengpks', 'cocoknya', 'bravoakhirnya', 'lahir']",Positif
"['yuntho', 'sjw', 'terima', 'kasih', 'mengkebiri', 'hak', 'pelaku']",Positif
"['headline', 'rabu', 'april', 'tonggak', 'kekerasan', 'seksual', 'kpu', 'kejar', 'keputusan', 'strategis', 'hentikan', 'politisasi', 'identitas', 'simak', 'ulasannya', 'penjahat', 'kelamin', 'wib']",Negatif
"['berharap', 'implementasi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'perlindungan', 'perempuan', 'anak', 'indonesia']",Negatif
"['resmi', 'mengesahkan', 'pembicaraan', 'tingkat', 'rapat', 'paripurna', 'persidangan', 'iv', 'sidang', 'selasa']",Positif
"['hasil', 'komitmen', 'terima', 'kasih', 'menteri', 'pppa', 'menteri', 'pimpinan', 'anggota', 'baleg', 'menyelesaikan', 'pembahasan', 'lancar']",Positif
"['hadiah', 'perempuan', 'indonesia', 'menjelang', 'peringatan', 'kartini']",Positif
"['disahkan', 'teteskan', 'air', 'baca', 'selengkapnyagt']",Positif
"['mengatur', 'tindak', 'pidana', 'diatur', 'peraturan', 'perundangundangan', 'pemerkosaan', 'perbuatan', 'cabul', 'pemaksaan', 'pelacuran']",Negatif
"['morning', 'selamat', 'ngopi', 'baca', 'perpasal', 'mblo', 'endonesah']",Positif
"['selamat', 'pagi', 'rajin', 'bikin', 'tweet', 'ori', 'terkait', 'suka', 'unfoll', 'yaaaa', 'thankyou']",Positif
"['disahkan', 'mengatur', 'pelecehan', 'seksual', 'nonfisikpelecehan', 'seksual', 'fisik', 'pemaksaan', 'kontrasepsipemaksaan', 'sterilisasipemaksaan', 'perkawinan', 'penyiksaan', 'seksualeksploitasi', 'seksualperbudakan', 'seksual', 'kekerasan', 'seksual', 'berbasis', 'elektronik']",Negatif
"['tindak', 'pidana', 'kekerasan', 'seksual', 'memuat', 'politik', 'hukum', 'strategis', 'terobosan', 'pembaruan', 'hukum', 'regulasi', 'diharapkan', 'kekerasan', 'seksual', 'modus']",Netral
"['pemerintah', 'susun', 'aturan', 'turunan', 'teknis']",Negatif
"['disahkan', 'selasa', 'momentum', 'negara', 'hadir', 'korban', 'kekerasan', 'seksual', 'perjalanan', 'memperjuangkan', 'penghapusan', 'kekerasan', 'seksual', 'komitmen', 'mengimplementasikan']",Positif
"['teman-teman', 'podcast', 'tayang', 'bahas', 'spesial', 'penantian', 'demo', 'mahasiswa', 'love', 'air', 'bennifer', 'linknya', 'teman-teman', 'check', 'out']",Positif
"['mahasiswa', 'demo', 'bingung', 'disahkan', 'kayaknya', 'demo', 'bagus', 'oke', 'pemerintah', 'hm']",Negatif
"['allah', 'andai', 'gh', 'kemarin', 'sah']",Positif
"['ite', 'samasama', 'tipe', 'paramecia', 'jenis', 'gomugomu', 'karet', 'keributankeributan', 'pasalpasalnya']",Netral
"['anggota', 'dewan', 'ri', 'terhormat', 'mendengar', 'aspirasi', 'rakyat', 'mengesahkan', 'semoga', 'moment', 'menjadikan', 'titik', 'anggota', 'dewan', 'profesional', 'rakyat', 'pengesahan']",Negatif
"['tindakan', 'pidana', 'kekerasan', 'seksual', 'digedog', 'kemarin', 'sidang', 'paripurna', 'ri', 'kawal', 'implementasi', 'terima', 'kasih', 'mbak', 'ri', 'memperjuangkannya', 'disahkan', 'perjuangan', 'sby', 'jatim']",Positif
"['video', 'singkat', 'moment', 'bersejarah']",Negatif
"['kopi', 'antonioe', 'potensi', 'memunculkan', 'perzinahannya', 'hasilnya', 'ditetapkan', 'menjamur', 'aborsi', 'skrnag', 'ditambah', 'dilindungi', 'pakai', 'pergaulan', 'bebasnya']",Positif
"['aktivis', 'sibuk', 'merepost', 'postingan', 'disahkannya', 'poin', 'tuntutan', 'april', 'kelelep']",Positif
"['dih', 'sah']",Netral
"['mengesahkan', 'resmi', 'rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'undang', 'undang']",Positif
"['potensi', 'memunculkan', 'perzinahannya', 'hasilnya', 'ditetapkan', 'menjamur', 'aborsi', 'skrnag', 'ditambah', 'dilindungi', 'pakai', 'pergaulan', 'bebasnya']",Positif
"['potensi', 'memunculkan', 'perzinahannya', 'hasilnya', 'ditetapkan', 'menjamur', 'aborsi', 'skrnag', 'ditambah', 'dilindungi', 'pakai', 'pergaulan', 'bebasnya']",Positif
"['pemerintah', 'susun', 'aturan', 'turunan', 'teknis']",Negatif
"['disahkan', 'pemerintah', 'susun', 'aturan', 'pelaksanaanteknisnya']",Positif
"['hiruk', 'pikuk', 'demonstrasi', 'membagongkan', 'kemarin', 'diratifikasi', 'sah', 'narasi', 'kemarin', 'dikawal', 'ambigu', 'obyek', 'regulasi', 'mengimingi', 'sayang', 'untung', 'puasa']",Negatif
"['berhenti', 'mari', 'pantau', 'implentasi', 'kekurangan', 'isi', 'semoga', 'revisi', 'secqra', 'bertahap']",Negatif
"['menariknya', 'pasal', 'diakui', 'pasca', 'lec', 'specialis', 'sah']",Negatif
"['pakar', 'menilai', 'menitikkan', 'air', 'mengesahkan', 'gimik', 'anggota', 'fraksi', 'pdip', 'hendrawan', 'supratikno', 'membela']",Negatif
"['disahkan', 'januari', 'presiden', 'memerintahkan', 'menteri', 'terkait', 'percepat', 'pembahasan']",Positif
"['apapun', 'ditolak', 'dilawan', 'diprotes', 'nkri']",Negatif
"['yeon', 'salahnya', 'dimasukkan', 'penguatan', 'pelengkap']",Positif
"['nahakhirnya', 'masyarakat', 'luas', 'berharap', 'diberitakansemoga', 'tameng', 'berpikir', 'ulang', 'tindak', 'kekerasan', 'dilarang']",Positif
"['menangis', 'alhamdullilah', 'disahkan']",Negatif
"['pekerjaan', 'rumah', 'pemerintah', 'disahkan']",Positif
"['tindak', 'pidana', 'kekerasan', 'seksual', 'disahkan', 'selasa', 'poin']",Positif
"['hubungan', 'tpkssoal', 'sex', 'bebas', 'zina', 'hukumnya']",Negatif
"['sah', 'pemerintah', 'susun', 'aturan', 'pelaksanaan', 'teknis', 'moeslim', 'choice']",Negatif
[],Netral
"['pengesahan', 'momentum', 'polri', 'kembangkan', 'direktorat', 'ppa']",Positif
"['brokenhome', 'selingkuh', 'hahhaa', 'nikah', 'aje', 'sokan', 'komentar', 'salah', 'tafsir', 'istri', 'wajib', 'melayani', 'suami', 'riwayat', 'istri', 'wajib', 'dilindungi', 'disayangi', 'sejalan', 'keimanan', 'mu', 'otak', 'salah']",Negatif
"['mengesahkan', 'penghapusan', 'kekerasan', 'seksual', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'april', 'semoga', 'kehadirannya', 'berkontribusi', 'mencegah', 'menghapus', 'bentuk', 'kekerasan', 'seksual', 'lingkungan', 'pendidikan']",Positif
"['resmi', 'mengesahkan', 'selasa', 'siang', 'poin']",Positif
"['sahkan', 'korban', 'kekerasan', 'seksual', 'hak', 'perlindungan', 'dana', 'pemulihan']",Positif
"['disahkan', 'tonggak', 'penghapusan', 'kekerasan', 'seksual']",Netral
"['menjaga', 'kewibawaan', 'hukum', 'penegak', 'hukum', 'menyelesaikan', 'tuntas', 'perkara', 'disahkan']",Negatif
"['mengutuk', 'keras', 'insiden', 'kekerasan', 'demo', 'alasannya', 'tindakan', 'kekerasan', 'dibenarkan', 'bertentangan', 'prinsip', 'kemanusiaan', 'disahkan']",Negatif
['vini'],Netral
"['aparat', 'penegak', 'hukum', 'mengusut', 'tuntas', 'kekerasan', 'disahkan']",Positif
"['menyesalkan', 'tindakan', 'anarkistis', 'sekelompok', 'menyebabkan', 'korban', 'luka', 'disahkan']",Negatif
"['disahkan', 'pemerintah', 'susun', 'aturan', 'pelaksanaanteknisnya']",Positif
"['terlepas', 'setujugak', 'setuju', 'substansinya', 'proses', 'ck', 'beda', 'kyknya', 'prosesnya', 'bolakbalik', 'prolegnas', 'ck', 'emang', 'beneran', 'transparan', 'dikebut', 'pengesahannya', 'muncul']",Negatif
"['pks', 'menolak', 'menolak', 'pks']",Negatif
"['sah', 'pkb', 'ch', 'gemasaba', 'ri']",Netral
['baca'],Positif
"['disahin', 'mendadak', 'ciptaker', 'ngebandingin', 'diperjuangin', 'bertahun', 'dikebut', 'doang', 'beda', 'beda', 'sisi', 'substansi', 'prosedur', 'pembentukan', 'peruuannya', 'bermasalah']",Negatif
"['askrl', 'pdf', 'terima', 'kasih']",Positif
"['resmi', 'hadiah', 'perempuan', 'indonesia']",Positif
"['mengapresiasi', 'demo', 'mahasiswa', 'gedung', 'jakarta', 'senin', 'disahkan']",Netral
"['aspirasi', 'mahasiswa', 'diterima', 'pertemuan', 'perwakilan', 'mahasiswa', 'pimpinan', 'disahkan']",Positif
"['narasi', 'kontra', 'mikir', 'mengarahkan', 'masyarakat', 'seks', 'bebas', 'konteksnya', 'beda', 'permasalahan', 'seks', 'bebas', 'aturannya', 'bikin', 'bahas']",Negatif
"['isi', 'draft', 'medsos', 'banget', 'prokontra', 'jalanin', 'aturan', 'fixed', 'perubahan', 'uud', 'amandemen', 'relevan', 'revisi']",Positif
"['ya', 'sudah', 'tinggal', 'nunggu', 'jerat', 'pasal']",Netral
"['poin', 'disahkan']",Positif
['ri'],Netral
"['berita', 'pengesahan', 'keberadaan', 'armando', 'demo', 'mahasiswa', 'berita', 'terpopuler', 'selasa']",Negatif
"['sah', 'feeling', 'bit', 'emotional', 'diserang', 'netijen', 'should', 'ngabers', 'terima', 'debat', 'abisabisan', 'twitter', 'sometimes', 'cant', 'believe', 'used', 'have', 'much', 'energy', 'truly', 'worth', 'fight']",Positif
"['kekerasan', 'seksual', 'perlindungan', 'perempuan', 'anak', 'indonesia', 'ditolak', 'pks', 'sah', 'menitikkan', 'air', 'terisak', 'sahkan']",Negatif
"['cewek', 'bahas', 'disahkan', 'diem']",Positif
"['bahagia', 'tkps', 'kaget', 'sadar', 'delik', 'aduan']",Positif
"['sorotan', 'berita', 'sah', 'luhut', 'debat', 'bem', 'ui', 'pelantikan', 'anggota', 'kpubawaslu']",Negatif
"['era', 'sah']",Netral
"['cewek', 'polos', 'pacaran', 'dipaksa', 'pap', 'area', 'dada', 'pas', 'mreka', 'putus', 'cowo', 'ngancem', 'nyebarin', 'cowo', 'ngelapornya', 'brdsrkan']",Negatif
"['aneh', 'banget', 'sex', 'nikah', 'suka', 'sm', 'suka', 'masukkan', 'pelecehan', 'seksual', 'paksaan', 'masukkan', 'sex', 'jenis', 'masukkan', 'namanya', 'kekerasan', 'seksual', 'terlibat', 'paksaan', 'kekerasan', 'sedang', 'apa', 'dimasukin']",Negatif
"['must', 'stop', 'sisi', 'suka', 'sex', 'bebas', 'opini', 'mu', 'sisanya', 'judge', 'peduli', 'sex', 'sex', 'urusan', 'masingmasing', 'ditekenin', 'ruang', 'aman', 'korban', 'ks']",Negatif
"['korban', 'bahas', 'sex', 'bebas', 'out', 'of', 'topic', 'anjing', 'heran', 'gini', 'begituan', 'sadar', 'nilai', 'agama']",Negatif
"['yanto', 'id', 'bersyukur', 'terpenting', 'kebiasaan', 'pendapat', 'beda', 'dikit', 'dianggap', 'pelaku', 'hadehorang', 'kitaaaorang']",Negatif
"['hahsex', 'bebas', 'peraturan', 'agama', 'sadar', 'buruk', 'bisanya', 'tafsirin']",Negatif
"['mudik', 'masyarakat', 'memiliki', 'tiket', 'kereta', 'mengirim', 'motor', 'gratis', 'villareal', 'muenchen', 'komnas', 'ham']",Negatif
"['poin', 'disahkan', 'perjuangan']",Positif
['poinpoin'],Netral
"['paham', 'point', 'dirujuk', 'mengkritik', 'sarkas', 'literat', 'sok', 'keras']",Netral
"['jadwal', 'syukuran', 'minggu', 'disahkan', 'paguyuban', 'tani', 'payern', 'punchen', 'lolos', 'ucl']",Negatif
"['korban', 'kekerasan', 'seksual', 'berhak', 'terima', 'ganti', 'rugi']",Negatif
"['melindungi', 'laki', 'tertawa', 'pelaku', 'perempuan']",Positif
"['dibaca', 'isi', 'biar', 'ragu', 'pengesahan', 'kemenangan', 'perempuan', 'indonesia']",Negatif
"['hasil', 'perjuangan', 'masyarakat', 'lembaga', 'berwenang', 'mengatur', 'mengesahkan', 'uud', 'pahlawan', 'hak', 'masyarakat', 'perlindungan']",Positif
"['memperjuangkan', 'martabat', 'merendahkan', 'martabat']",Positif
"['fokus', 'tindak', 'pidana', 'pelaku', 'kekerasan', 'seksual', 'perlindungan', 'korban', 'bahas', 'minimal', 'pelaku', 'hukuman', 'setimpal', 'bias']",Negatif
"['kemajuan', 'digantung', 'even', 'perubahan', 'didalamnya', 'namanya', 'pks', 'sayangnya', 'pasal', 'perlindungan', 'penjaminan', 'korban', 'dihilangkan']",Negatif
"['pemulihan', 'ekonomi', 'rakyat', 'dibicarakan', 'ruang', 'publik', 'disahkan']",Netral
"['sadari', 'pembahasan', 'diwarnai', 'dinamika', 'diusulkan', 'pencapaian', 'keberhasilan', 'bangsa', 'indonesia', 'disahkan']",Positif
"['dibawa', 'pembicaraan', 'tingkat', 'disahkan', 'rapat', 'paripurna', 'terdekat', 'selangkah', 'buah', 'perjuangan', 'terealisasi', 'disahkan']",Positif
['elektronik'],Netral
"['sah', 'terharu']",Netral
"['tindak', 'pidana', 'kekerasan', 'seksual', 'ketuk', 'palu', 'terimakasih', 'ri']",Positif
"['god', 'bless', 'semoga', 'implementasinya', 'berjalan']",Netral
"['alasan', 'perjuangan', 'jebak', 'jebak', 'ketololan', 'menikmati', 'cerminan', 'wakil', 'rakyat', 'jaman', 'onlyfans', 'aman']",Positif
"['sumpah', 'otakku', 'nyampe', 'sex', 'bebas', 'korelasinya', 'darimana', 'kayaknya', 'mesti', 'membaca', 'seriusss', 'otakku', 'nyampe', 'bangett']",Negatif
"['selamat', 'tugas', 'review']",Positif
"['ri', 'ketar', 'ketir', 'mendengar', 'pernyataan', 'resmi', 'ri', 'pengesahan']",Positif
"['resmi', 'disahkan', 'ratna', 'juwita', 'pelaku', 'ks', 'via', 'juwita', 'aliiya']",Negatif
"['suami', 'berzina', 'berselingkuh', 'bercerai', 'istrinya', 'ngab', 'gausah', 'bawabawa', 'islam', 'umar', 'bin', 'khattab', 'kayaknya', 'malu', 'bacain', 'konsonan', 'tweets']",Negatif
"['kelebihan', 'kekurangan', 'disahkan', 'perjuangan', 'dekade', 'negara', 'memperhatikan', 'kekerasan', 'seksual', 'terwujud']",Netral
"['tidaknya', 'selingkuh']",Negatif
"['dewan', 'perwakilan', 'rakyat', 'dinilai', 'salah', 'figur', 'layak', 'kompeten', 'memimpin', 'indonesia', 'disahkan']",Negatif
"['ri', 'concern', 'penataan', 'sistem', 'hukum', 'indonesia', 'disahkan']",Negatif
"['selamat', 'pagi', 'buru', 'selatan', 'firasat', 'rahasia', 'meninggal', 'buka', 'rekening', 'neo', 'bank', 'jt', 'deposito', 'masukan', 'kode', 'referral', 'hayk']",Negatif
"['selamat', 'pagi', 'halmahera', 'kecilmu', 'bahagia', 'kebanyakan', 'butuh', 'kode', 'referral', 'bibit', 'kode', 'bonusdaftar']",Negatif
"['menjadikan', 'pandemi', 'alasan', 'produktif', 'menyalurkan', 'aspirasi', 'rakyat', 'legislasi', 'disahkan']",Netral
"['mendukung', 'either', 'pelaku', 'pelecehan', 'seksual', 'teman', 'pelaku', 'pelecehan', 'seksual', 'diem']",Negatif
"['ri', 'ipdn', 'salah', 'sumber', 'perekrutan', 'mutu', 'lulusan', 'ipdn', 'mempengaruhi', 'kualitas', 'aparat', 'birokrasi', 'disahkan']",Positif
"['ri', 'gender', 'pemimpin', 'disahkan']",Positif
"['ri', 'dinilai', 'sosok', 'perhatian', 'kepentingan', 'rakyat', 'disahkan']",Positif
"['apresiasi', 'cucu', 'proklamator', 'soekarno', 'sosok', 'memegang', 'teguh', 'nilai', 'kebangsaan', 'taat', 'konstitusi', 'disahkan']",Positif
"['pernyataan', 'nakhoda', 'sejalan', 'kehendak', 'rakyat', 'pemilu', 'disahkan']",Positif
"['apresiasi', 'terkait', 'langkah', 'pemerintah', 'menyalurkan', 'blt', 'minyak', 'goreng', 'disahkan']",Positif
"['hak', 'pekerja', 'buruh', 'seutuhnya', 'disahkan']",Positif
"['aturan', 'sanksi', 'pengusaha', 'hak', 'thr', 'pekerjanya', 'disahkan']",Positif
"['sesuai', 'peraturan', 'pengusaha', 'membayar', 'penuh', 'thr', 'pekerjanya', 'lambat', 'raya', 'idul', 'fitri', 'disahkan']",Positif
"['ri', 'digadanggadang', 'kandidat', 'calon', 'presiden', 'mewakili', 'partai', 'pdip', 'disahkan']",Positif
"['sobat', 'asing', 'sosok', 'ri', 'periode', 'disahkan']",Positif
"['digadanggadang', 'spektrum', 'politik', 'pemimpin', 'dipupuk', 'pengalaman', 'disahkan']",Positif
"['kinerja', 'membawa', 'dampak', 'positif', 'salah', 'kandidat', 'kuat', 'pilpres', 'disahkan']",Negatif
"['kinerja', 'ri', 'membawa', 'dampak', 'positif', 'rakyat', 'disahkan']",Positif
"['peluang', 'salah', 'calon', 'presiden', 'pilpres', 'dianggap', 'menguat', 'disahkan']",Positif
"['figur', 'perempuan', 'ketokohannya', 'lahir', 'dibesarkan', 'keluarga', 'tokoh', 'pendiri', 'bangsa', 'rekam', 'jejak', 'kepemimpinan', 'nasional', 'disahkan']",Positif
"['sosok', 'konteks', 'kepemimpinan', 'nasional', 'memiliki', 'keunggulan', 'determinan', 'dibandingkan', 'namanama', 'disahkan']",Positif
"['komitmen', 'ri', 'petani', 'milenial', 'gebrakan', 'isuisu', 'kesejahteraan', 'anak', 'muda', 'indonesia', 'disahkan']",Negatif
"['dpp', 'pdip', 'indonesia', 'impor', 'buah', 'kebutuhan', 'pokok', 'masyarakat', 'bawang', 'disahkan']",Positif
"['kehadiran', 'pemicu', 'penuntasan', 'kekerasan', 'seksual', 'jateng']",Positif
"['cerdas', 'menerjemahkan', 'gagasan', 'nasionalisme', 'kesejahteraan', 'petani', 'menjadikan', 'indonesia', 'memiliki', 'ketangguhan', 'ketahanan', 'pangan', 'nasional', 'disahkan']",Positif
"['gagasan', 'komitmen', 'ri', 'upaya', 'menyejahterakan', 'petani', 'indonesia', 'dinilai', 'relevan', 'salah', 'langkah', 'konkretnya', 'gagasan', 'membentuk', 'petani', 'milenial', 'disahkan']",Netral
"['kesempatan', 'komitmen', 'indonesia', 'maju', 'disahkan']",Positif
"['politisi', 'ri', 'keberpihakan', 'modal', 'memimpin', 'negara', 'depannya', 'disahkan']",Positif
"['memiliki', 'kesempatan', 'kemampuan', 'memimpin', 'keberpihakannya', 'isuisu', 'publik', 'ditunggutunggu', 'masyarakat', 'disahkan']",Positif
"['pengalaman', 'matang', 'memimpin', 'ri', 'konsolidasi', 'koordinasi', 'lintas', 'fraksi', 'efektif', 'menciptakan', 'stabilitas', 'politik', 'parlemen', 'disahkan']",Positif
"['pengalaman', 'rekam', 'jejak', 'kepemimpinan', 'lembagalembaga', 'negara', 'modal', 'cucu', 'karno', 'kelas', 'pemimpin', 'nasional', 'disahkan']",Netral
"['ri', 'dinilai', 'potensial', 'pemimpin', 'nasional', 'pilpres', 'disahkan']",Positif
"['terkesan', 'mendapati', 'azan', 'maghrib', 'isya', 'masjid', 'istiqlal', 'disahkan']",Netral
"['ri', 'november', 'meninjau', 'renovasi', 'masjid', 'istiqlal', 'disahkan']",Positif
"['sungguh', 'kebanggaan', 'masyarakat', 'indonesia', 'disahkan']",Positif
"['bangga', 'penghargaan', 'sertifikat', 'excellence', 'design', 'greater', 'efficiencies', 'edge', 'masjid', 'istiqlal', 'disahkan']",Positif
"['potensi', 'perempuan', 'memimpin', 'level', 'nasional', 'disahkan']",Positif
"['terpenting', 'menjalankan', 'kerjakerja', 'kesejahteraan', 'masyarakat', 'disahkan']",Positif
"['survei', 'salah', 'kriteria', 'data', 'disahkan']",Negatif
"['mengaku', 'fokus', 'mengawal', 'kebijakan', 'pemerintah', 'kepentingan', 'masyarakat', 'disahkan']",Positif
"['mantab', 'semoga', 'menjadikan', 'bangsa', 'bangsa', 'aman', 'tentram', 'nyaman', 'berekadilan', 'baca', 'dikit']",Positif
